2022/12/14 19:47:48 [error] 29#29: *17 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.112.3, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.4:9000", host: "item-api-proxy:10022"
2022/12/14 20:34:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:34:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:34:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:34:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:35:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:36:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:37:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:38:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:39:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:40:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:41:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:42:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:43:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:44:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:45:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:08 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:18 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:28 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:38 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:48 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
2022/12/14 20:46:58 [error] 28#28: *4 FastCGI sent in stderr: "PHP message: Xdebug: [Step Debug] Could not connect to debugging client. Tried: host.docker.internal:9003 (through xdebug.client_host/xdebug.client_port)" while reading response header from upstream, client: 192.168.112.4, server: , request: "GET /metrics HTTP/1.1", upstream: "fastcgi://192.168.112.2:9000", host: "item-api-proxy:10022"
